0.01,0.046,0.994,-0.961,-1.373,0.595
0.01,0.046,0.995,-0.603,-1.45,0.404
0.012,0.045,0.993,-0.595,-1.595,0.366
0.011,0.044,0.995,-0.725,-1.854,-0.122
0.009,0.044,0.994,-1.411,-2.388,-0.671
0.011,0.043,0.996,-2.792,-3.212,-1.068
0.01,0.045,0.996,-3.685,-3.639,-1.335
0.012,0.042,0.998,-3.532,-3.387,-1.549
0.009,0.041,0.996,-3.578,-3.479,-1.732
0.011,0.04,0.994,-5.226,-4.364,-1.923
0.013,0.037,0.992,-6.142,-4.402,-1.785
0.014,0.039,1.002,-7.393,-4.845,-1.106
0.018,0.026,1.003,-6.889,-5.341,-0.488
0.01,0,1.001,-8.827,-6.18,1.144
0.008,0.007,1.005,-24.216,-7.225,5.936
0.116,-0.849,1.09,8.751,25.772,8.858
0.11,-0.512,0.924,32.776,38.239,36.987
-0.018,0,1,-1.961,3.967,8.202
-0.021,0.199,0.977,0.862,0.282,0.061
-0.011,0.142,1.002,-1.48,-0.389,-2.022
0.012,-0.029,1.008,-0.542,-1.602,-5.737
0.042,-0.081,1.002,-1.549,-1.534,-14.587
0.013,-0.067,1.003,-3.914,-4.25,-14.32
0.011,-0.076,1.002,-2.968,-3.448,-12.939
0,-0.087,1.003,-2.731,-2.792,-8.362
0.008,-0.112,1.01,-2.579,-1.61,-7.225
0,-0.088,0.996,-4.448,-3.036,-3.944
-0.018,-0.047,1.008,-4.723,-6.134,-1.221
-0.027,-0.002,1.003,-2.663,-5.569,0.771
-0.023,0.007,0.99,3.777,-3.639,3.281
-0.038,0.012,0.995,4.829,-1.892,-2.35
-0.046,-0.003,0.997,4.768,-3.754,-5.692
-0.028,-0.045,1.006,1.32,-4.753,-6.439
-0.038,-0.048,1.02,1.137,-3.731,-4.898
-0.014,-0.061,1.012,-1.511,-2.335,-0.824
0.031,-0.1,1.011,1.434,1.45,3.311
0.045,-0.067,1.006,0.771,6.721,11.497
0.045,-0.027,0.994,0.862,5.76,9.85
0.062,0.002,0.989,3.433,1.549,-1.549
0.052,0.021,0.99,-0.687,-1.694,-7.584
0.041,0.031,0.99,-4.242,0.069,-13.878
0.004,0.052,0.99,-6.805,-0.71,-13.542
-0.024,0.046,0.99,-6.218,-2.541,-17.075
-0.017,-0.002,0.991,-2.769,-6.958,-14.946
-0.007,-0.02,0.998,-1.144,-8.545,-9.964
-0.015,-0.014,1.007,-1.839,-9.171,-9.071
-0.017,-0.02,1.002,-4.425,-10.033,-7.332
0.016,-0.043,1.013,-6.058,-9.727,-0.542
0.041,-0.033,1.002,-9.583,-8.537,1.938
0.021,0.025,1.011,-5.249,-2.609,3.25
0.06,0.022,1.003,-8.385,0.298,3.845
0.092,0.008,0.987,-6.302,3.639,-2.35
0.081,0.007,1.004,-6.325,0.877,-8.255
0.076,-0.021,0.998,-6.042,-1.709,-7.202
0.059,-0.038,0.996,-2.899,-2.48,-7.072
0.04,-0.015,1.006,2.762,-8.102,2.075
0.023,0.032,0.988,2.96,-5.035,1.404
0.021,0.006,1.002,2.731,-8.369,1.099
0.011,0.022,0.996,3.769,-7.362,1.572
0.019,0.013,0.993,1.77,-5.768,8.209
0.013,0.015,1.002,3.387,-3.334,10.834
0.026,-0.05,1.009,1.167,-4.929,14.389
-0.014,-0.022,1.026,-9.3,-4.784,19.104
0.039,0.075,1.002,0.481,5.356,27.962
0.021,0.027,1.011,-5.539,4.456,23.003
0.032,0.023,0.987,-4.822,12.207,17.822
0.04,0.043,1,-4.837,9.59,19.501
0.035,0.041,0.999,-7.286,8.926,21.355
0.041,0.008,1.007,-7.362,3.227,18.806
0.039,0.019,0.99,-5.127,4.494,16.502
0.039,0.046,0.999,-5.363,1.968,11.063
0.039,0.037,0.992,-2.609,5.043,8.041
0.013,0.095,0.98,-2.304,6.844,9.85
-0.006,0.103,0.994,0.282,5.76,6.706
-0.008,0.084,1.004,1.45,0.565,7.591
0.025,0.082,0.995,-3.51,-3.258,3.998
-0.058,0.142,0.999,-10.704,-4.974,3.83
-0.022,0.167,0.973,-4.097,-6.042,8.377
-0.01,0.121,0.991,-2.991,-1.968,10.292
-0.001,0.102,0.997,-6.195,-3.189,9.72
0.05,0.093,0.996,-7.378,-3.189,11.864
0.069,0.068,0.999,-13.618,0.427,8.629
0.049,0.086,0.986,-14.45,2.693,0.9
0.101,0.055,0.983,-4.86,-2.457,14.328
0.068,0.119,0.998,-5.531,-7.988,21.179
0.048,0.209,0.991,-5.775,-13.42,13.054
0.042,0.185,0.996,-6.241,-10.323,7.477
0.011,0.23,0.985,-8.575,-0.412,-5.096
-0.015,0.226,0.981,-13.283,-2.289,-12.489
-0.027,0.248,0.994,-12.596,-7.042,-11.543
-0.025,0.19,1.002,-11.322,-5.264,-9.399
-0.013,0.2,0.994,-9.552,-5.081,-5.44
-0.015,0.198,0.984,-8.141,-4.494,-5.974
0.009,0.162,1,-6.866,-3.876,-4.517
0.02,0.183,0.988,-5.913,-2.609,-0.389
0.044,0.172,0.988,-4.25,-2.739,3.952
0.059,0.121,0.997,-2.22,-2.914,5.409
0.059,0.083,0.996,-3.647,-2.777,3.868
0.045,0.02,1.003,-4.616,-1.404,0.969
0.069,0.069,0.987,-4.425,-1.022,-0.725
0.074,0.087,0.986,-2.647,-0.648,1.091
0.047,0.014,1.011,-2.747,0.313,2.235
0.037,0.006,1.002,0.206,1.823,0.328
0.033,0.006,0.99,2.228,3.342,0.229
0.031,0.009,0.993,4.051,4.082,0.732
0.029,0.008,0.997,4.707,4.105,1.205
0.028,0.008,0.998,4.73,3.792,1.709
0.026,0.01,0.996,4.677,3.235,1.915
0.025,0.004,0.994,5.043,2.541,2.213
0.026,0.006,0.998,5.6,2.075,2.296
0.027,0.003,0.997,4.944,1.831,2.144
0.024,0.004,1.001,3.609,1.595,2.174
0.025,0.006,0.998,2.365,1.122,2.06
0.024,0.003,1,1.213,0.809,2.205
0.027,0.006,0.997,0.725,0.626,2.052
0.025,0.006,0.994,0.877,0.854,1.785
0.027,0.007,1.002,0.214,0.542,1.617
0.024,0.007,1,-0.031,0.298,1.633
0.027,0.007,0.998,-0.595,0,1.495
0.026,0.009,0.999,-1.228,-0.366,1.251
0.026,0.01,0.994,-1.03,-0.427,1.32
0.027,0.012,0.996,-0.992,-0.374,1.282
0.027,0.01,0.998,-0.687,-0.076,1.137
0.025,0.011,1.001,-0.092,0.259,1.228
0.024,0.01,1,-0.366,0.198,1.274
0.026,0.011,0.998,0.076,0.534,1.373
0.026,0.011,1,0.435,0.641,1.297
0.026,0.013,0.999,0.389,0.641,1.03
0.024,0.014,0.998,1.175,0.954,0.999
0.023,0.013,0.997,1.198,0.992,1.03
0.025,0.014,0.994,0.626,0.694,0.992
0.026,0.013,0.994,-0.092,0.259,0.969
0.023,0.012,0.996,-0.32,0.061,1.068
0.023,0.012,0.997,-0.427,-0.366,1.259
0.022,0.012,0.996,-0.175,-0.175,1.389
0.022,0.013,0.995,0.748,0.061,1.518
0.023,0.014,1,1.213,0.374,1.465
0.023,0.008,0.998,0.61,0.259,1.328
0.023,0.009,1.001,-0.389,0.092,0.938
0.021,0.01,1,-1.297,-0.221,0.679
0.022,0.011,1,-1.762,-0.244,0.771
0.023,0.014,1,-1.938,-0.481,1.045
0.022,0.014,0.999,-1.945,-0.397,1.305
0.023,0.014,0.995,-2.304,-0.458,1.32
0.021,0.013,0.996,-2.449,-0.595,1.198
0.023,0.01,0.997,-2.708,-0.725,1.091
0.024,0.012,1.002,-2.441,-0.496,0.977
0.022,0.011,0.998,-1.892,-0.092,0.801
0.022,0.014,0.992,-1.358,0.084,0.656
0.02,0.013,0.998,-1.45,-0.183,0.809
0.022,0.012,0.993,-2.182,-0.435,0.595
0.022,0.01,0.997,-2.159,-0.565,0.771
0.024,0.01,0.994,-2.159,-0.488,1.038
0.025,0.009,0.997,-1.793,-0.29,1.213
0.021,0.012,0.998,-1.617,0,1.381
0.021,0.011,0.996,-1.488,0.198,1.259
0.023,0.011,0.997,-1.892,-0.061,1.175
0.022,0.009,0.999,-1.984,-0.191,1.114
0.022,0.007,0.999,-2.075,-0.381,0.946
0.021,0.008,0.997,-1.755,-0.389,1.099
0.022,0.009,0.998,-1.495,-0.198,1.167
0.02,0.008,0.999,-1.244,0.076,1.259
0.021,0.006,0.999,-1.221,0.099,1.228
0.021,0.006,0.998,-1.366,0.069,1.114
0.021,0.01,0.997,-1.251,0.366,1.007
0.022,0.009,0.997,-0.786,0.786,1.488
0.021,0.01,0.998,-0.145,1.144,1.93
0.02,0.01,0.994,-0.198,1.511,2.06
0.021,0.007,0.997,0.008,1.266,2.388
0.021,0.013,0.999,0.572,0.938,2.785
0.019,0.011,0.995,0.755,0.725,2.747
0.019,0.012,0.99,1.022,0.381,2.64
0.02,0.013,0.994,0.366,-0.198,2.594
0.02,0.011,0.999,0.122,-0.229,2.571
0.021,0.01,1.001,-0.504,-0.114,2.029
0.021,0.008,0.998,-0.969,0.023,1.549
0.023,0.01,0.996,-1.236,0.153,1.091
0.018,0.011,1,-0.679,0.71,0.969
0.02,0.013,0.997,-0.023,1.343,0.946
0.02,0.01,0.998,0.526,1.892,0.877
0.016,0.01,0.993,0.641,2.06,0.809
0.017,0.012,0.992,0.015,1.564,0.839
0.017,0.01,0.996,-0.557,1.083,0.633
0.018,0.011,1,-0.931,0.954,0.359
0.016,0.011,0.996,-0.175,1.106,0.114
0.015,0.011,0.997,-0.488,0.381,0.099
0.016,0.008,0.997,-0.984,-0.626,0.313
0.015,0.011,0.998,-1.251,-1.45,0.656
0.018,0.011,0.998,-2.098,-2.06,0.725
0.016,0.012,0.997,-2.266,-2.136,0.656
0.016,0.01,0.997,-2.518,-2.136,0.618
0.018,0.012,0.998,-2.655,-2.007,0.481
0.017,0.013,0.999,-2.762,-1.923,0.313
0.019,0.012,0.996,-2.434,-1.427,0.343
0.018,0.013,0.995,-2.06,-0.946,0.32
0.019,0.012,0.999,-1.907,-0.687,0.443
0.019,0.011,0.996,-1.884,-0.618,0.496
0.019,0.01,0.994,-2.289,-0.725,0.427
0.018,0.006,0.993,-2.655,-0.999,0.336
0.017,0.005,0.998,-2.96,-1.251,0.359
0.017,0.011,0.999,-2.67,-0.961,0.443
0.019,0.01,0.999,-2.312,-0.694,0.511
0.019,0.01,1,-2.045,-0.534,0.565
0.018,0.008,0.998,-1.442,-0.175,0.61
0.018,0.009,1.001,-1.205,-0.084,0.656
0.018,0.008,0.998,-1.122,-0.252,0.488
0.019,0.01,0.995,-1.16,-0.343,0.412
0.019,0.011,0.996,-0.961,-0.29,0.359
0.018,0.008,0.998,-1.015,-0.336,0.298
0.02,0.008,1,-1.228,-0.504,0.137
0.017,0.008,0.997,-0.969,-0.267,-0.175
0.017,0.007,0.995,-0.999,-0.511,-0.114
0.016,0.007,1.001,-0.656,-0.71,-0.015
0.017,0.007,1,-0.877,-1.328,0.198
0.018,0.007,0.999,-1.007,-1.488,0.29
0.018,0.007,0.998,-1.663,-1.717,0.366
0.019,0.005,0.999,-2.388,-1.831,0.282
0.021,0.007,1,-2.525,-1.221,0.031
0.019,0.005,0.999,-2.701,-1.045,-0.031
0.021,0.008,0.996,-2.342,-0.816,0.031
0.018,0.007,0.997,-2.167,-0.938,0.229
0.019,0.009,0.998,-2.098,-0.954,0.076
0.019,0.007,0.998,-2.174,-1.06,0.008
0.019,0.006,0.997,-2.06,-0.931,0.092
0.019,0.005,0.996,-1.633,-0.519,0.275
0.02,0.005,0.999,-1.518,-0.549,0.443
0.021,0.005,0.999,-1.358,-0.359,0.404
0.02,0.005,0.998,-1.244,-0.206,0.374
0.019,0.005,0.998,-1.16,-0.221,0.282
0.019,0.004,0.998,-1.282,-0.496,0.374
0.021,0.006,0.996,-1.099,-0.58,0.557
0.018,0.007,0.998,-1.03,-0.648,0.366
0.02,0.008,0.998,-1.007,-0.618,0.45
0.021,0.006,0.995,-0.832,-0.725,0.404
0.021,0.006,0.995,-0.984,-0.74,0.618
0.016,0.006,1,-1.175,-0.931,0.61
0.019,0.006,0.997,-1.396,-0.893,0.488
0.019,0.004,0.996,-1.45,-0.923,0.519
0.021,0.005,1.003,-1.9,-1.221,0.45
0.021,0.004,1,-1.625,-1.19,0.603
0.02,0.006,0.999,-1.694,-1.076,0.809
0.022,0.004,1,-1.549,-0.793,0.9
0.02,0.001,1,-1.61,-0.549,1.015
0.021,0.003,0.997,-1.472,-0.229,1.221
0.019,0.005,0.996,-1.03,-0.069,1.289
0.022,0.006,1.001,-0.526,0.145,1.221
0.02,0.005,0.995,0.32,0.275,1.518
0.017,0.007,0.995,0.473,-0.153,1.724
0.018,0.006,0.993,0.198,-0.648,2.037
0.022,0.005,0.999,-0.137,-1.289,2.296
0.021,0.004,0.999,-0.916,-1.77,2.602
0.021,0.007,0.999,-0.839,-1.755,2.579
0.02,0.005,1.001,-0.359,-1.801,2.876
0.017,0.004,0.999,-1.778,-2.579,3.044
0.017,0.003,0.998,-2.586,-3.937,3.731
0.018,0.002,0.999,-2.892,-4.425,3.853
0.019,0.003,1,-3.761,-5.31,4.44
0.022,0.002,0.998,-4.135,-5.768,4.585
0.025,0.001,0.996,-5.234,-6.226,4.86
0.023,0,1,-4.501,-5.89,5.272
0.026,0.001,0.995,-4.15,-5.63,5.638
0.026,0.002,0.988,-2.472,-5.234,6.424
0.025,0.003,1.005,-3.036,-5.943,6.615
-0.212,-0.098,1.133,-3.059,-6.561,8.591
0.017,0.016,0.977,5.76,-4.974,33.218
-0.009,0,0.994,-2.67,-6.981,29.877
-0.02,-0.011,1.007,-3.593,-6.073,30.922
-0.03,-0.006,1.002,-5.753,-4.341,30.586
0.322,-0.026,0.854,-5.989,22.751,31.601
-0.004,0.067,0.945,-4.761,11.841,20.378
-0.03,-0.001,0.95,0.542,6.195,20.439
-0.104,0.036,1.014,2.625,4.295,16.197
-0.065,0.066,1.014,3.754,3.036,12.878
-0.096,0.067,1.005,-0.107,0.702,2.35
-0.035,0.011,0.995,-2.289,-1.122,-6.042
-0.025,-0.032,1.003,-4.761,-1.19,-7.042
-0.008,-0.031,0.993,-5.211,-1.274,-7.08
-0.066,-0.018,1.008,-5.409,-2.182,-4.951
-0.085,-0.001,1.01,-6.233,-1.144,-2.586
-0.086,0,1.004,-6.828,-2.281,-4.997
-0.08,-0.019,1.002,-8.766,-2.975,-12.505
-0.079,-0.014,0.994,-8.82,-4.349,-13
-0.1,0.009,0.996,-7.927,-4.105,-12.276
-0.102,0.018,0.998,-7.378,-3.731,-11.734
-0.081,0,1.016,-5.791,-2.937,-11.238
-0.076,0.002,1.001,-3.845,-0.305,-9.415
-0.076,-0.023,1.011,-4.532,-0.702,-13.168
-0.072,-0.003,1.005,-5.463,-0.9,-13.161
-0.048,-0.011,1.002,-3.7,1.03,-9.315
-0.087,-0.008,1.012,-2.396,0.984,-7.484
-0.045,-0.021,1,-1.175,0.732,-6.218
-0.023,-0.065,0.998,-1.64,-1.167,-8.652
-0.044,-0.043,1.002,0.298,-5.47,-5.836
-0.059,-0.035,1.003,-2.823,1.831,-3.792
-0.074,0.003,0.998,-1.564,-0.42,-2.731
-0.088,0.02,0.993,-0.488,-4.601,-7.874
-0.079,-0.005,1.023,-3.38,-6.294,-15.533
-0.016,-0.013,0.996,-5.516,-4.959,-20.615
-0.052,0.001,0.989,-4.822,-4.585,-21.912
-0.06,0.012,1,-3.906,-5.104,-27.504
-0.072,0.017,1.012,-2.708,-5.119,-27.756
-0.004,-0.042,0.982,-0.107,-5.478,-26.283
-0.045,-0.048,0.983,-0.931,-5.325,-20.218
-0.009,-0.048,0.981,4.189,-5.455,-17.448
-0.024,-0.012,0.99,2.945,-6.241,-18.562
-0.012,-0.021,0.999,4.906,-2.602,-19.295
-0.029,-0.019,0.996,4.898,-0.473,-19.035
0.017,-0.009,1,5.592,-1.732,-17.799
0.013,0.001,0.993,5.371,-1.762,-16.228
0.02,-0.01,0.987,5.882,-2.09,-11.658
0.021,0.012,0.984,8.278,-1.976,-3.632
0.046,0.019,0.992,12.955,-0.298,-4.28
0.03,0.091,0.983,13.824,-0.847,-9.789
0.083,0.088,0.992,13.893,-1.999,-22.758
0.13,0.068,0.989,11.887,-4.402,-23.827
0.202,0.084,0.959,14.473,-1.534,-21.446
0.231,0.049,0.972,11.925,0.092,-22.148
0.292,0,0.99,11.406,-1.076,-20.889
0.351,-0.039,0.99,11.902,-0.702,-16.945
0.378,-0.055,0.988,10.559,0.839,-6.401
0.397,-0.036,0.998,6.699,-5.287,-4.051
0.376,-0.018,0.976,7.957,-2.861,1.457
0.272,0.019,0.987,5.615,-2.861,5.31
0.248,0.009,0.992,3.372,-1.701,4.158
0.245,0.018,0.987,1.48,-2.243,6.241
0.216,0.047,0.988,1.381,0.259,10.071
0.27,0.058,0.97,0.793,0.313,8.095
0.287,0.054,0.964,-1.289,-1.846,4.44
0.275,0.058,0.981,-2.815,-2.625,2.907
0.3,0.058,0.975,-5.829,-4.677,-0.999
0.095,0.034,1.044,-2.411,0.816,-0.763
0.065,0.041,0.99,7.324,5.669,-0.992
0.035,0.028,0.984,9.209,8.423,-1.549
0.034,0.031,0.99,8.27,8.858,-1.373
0.036,0.033,0.995,7.301,8.69,-1.556
0.04,0.036,1.005,6.721,8.949,-2.571
0.038,0.036,1.008,7.713,9.346,-2.998
0.031,0.033,1.012,8.461,8.476,-5.257
0.023,0.044,0.953,9.689,6.5,-7.042
0.025,0.029,0.991,7.912,3.677,-6.126
0.021,0.027,0.996,1.93,0.595,-4.654
0.022,0.03,0.99,1.663,-1.732,-1.167
0.024,0.034,0.992,-0.702,-3.883,0.9
0.03,0.035,0.998,-2.525,-4.601,1.778
0.031,0.038,1,-3.006,-4.631,1.816
0.032,0.035,0.999,-3.204,-4.173,1.45
0.031,0.033,0.997,-4.227,-4.318,0.748
0.032,0.034,0.997,-5.02,-4.097,0.015
0.034,0.036,0.998,-5.424,-3.532,-0.587
0.035,0.04,0.996,-4.639,-2.739,-0.786
0.036,0.037,1,-3.807,-2.022,-0.648
0.037,0.037,0.999,-3.174,-1.129,-0.809
0.039,0.034,0.992,-2.647,-0.458,-1.106
0.037,0.033,0.994,-1.793,0.313,-1.549
0.035,0.034,1.001,-1.686,0.191,-1.64
0.034,0.035,0.999,-1.465,0.443,-1.358
0.032,0.037,0.995,-1.06,0.648,-0.816
0.033,0.036,0.994,-0.9,0.763,-0.237
0.03,0.036,0.995,-0.58,1.091,0.237
0.031,0.033,0.997,0.061,1.228,0.145
0.033,0.033,0.996,0.191,1.221,-0.183
0.031,0.031,0.995,-0.061,1.007,-0.732
0.031,0.032,0.997,-0.824,0.717,-0.954
0.032,0.033,0.993,-1.93,0.359,-1.205
0.032,0.032,0.993,-3.258,0.069,-1.274
0.032,0.032,1,-3.769,0.175,-0.984
0.03,0.032,0.999,-3.311,0.771,-0.801
0.029,0.031,0.997,-3.174,0.9,-0.488
0.03,0.032,0.998,-2.823,1.053,-0.45
0.029,0.033,0.995,-2.037,0.908,-0.145
0.03,0.032,0.995,-1.846,0.336,0.122
0.03,0.03,0.994,-1.892,-0.16,0.237
0.028,0.031,0.998,-2.136,-0.946,0.496
0.029,0.032,0.999,-2.625,-1.503,0.687
0.029,0.031,0.998,-3.494,-1.961,0.58
0.033,0.03,0.996,-4.158,-2.281,0.45
0.032,0.03,0.996,-4.692,-2.327,0.114
0.031,0.028,0.998,-5.165,-2.548,0.076
0.031,0.028,0.998,-5.325,-2.121,0.145
0.032,0.029,1,-5.508,-2.205,0.206
0.031,0.029,0.995,-5.585,-2.327,0.351
0.032,0.023,0.993,-5.722,-2.563,0.336
0.035,0.025,0.994,-5.89,-2.983,1.152
0.032,0.022,0.995,-5.836,-3.075,1.434
0.036,0.022,0.995,-5.615,-2.739,1.32
0.036,0.019,0.998,-5.341,-2.274,1.274
0.035,0.019,0.996,-5.035,-2.182,1.617
0.037,0.021,0.995,-4.211,-1.64,1.968
0.035,0.02,0.998,-3.418,-1.244,2.029
0.036,0.02,0.996,-3.365,-1.213,2.022
0.036,0.018,0.999,-3.067,-1.358,1.999
0.042,0.029,1,-2.968,-1.266,1.93
0.036,0.02,1,-2.861,-0.969,1.465
0.037,0.021,0.996,-2.235,-0.771,1.358
0.036,0.022,0.999,-1.472,-0.259,1.411
0.035,0.022,0.999,-0.465,0.427,1.541
0.034,0.02,0.996,0.237,0.511,1.747
0.033,0.022,0.996,0.42,0.259,1.984
0.033,0.021,0.994,0.702,0.229,2.144
0.035,0.021,0.994,0.443,-0.427,1.961
0.034,0.021,0.996,0.107,-0.938,2.022
0.033,0.02,0.992,1.839,-0.191,1.831
0.032,0.017,0.995,-0.511,-1.099,1.396
0.032,0.021,0.995,-1.305,-1.289,1.434
0.034,0.02,0.996,-1.534,-1.068,1.503
0.037,0.02,0.996,-0.473,-0.641,1.854
0.033,0.017,0.996,-2.06,-1.434,1.297
0.034,0.023,0.994,-3.83,-2.449,1.236
0.039,0.014,0.997,-0.832,-1.038,1.999
0.038,0.018,0.997,-2.48,-1.442,0.954
0.037,0.019,0.999,-1.602,-1.083,1.083
0.037,0.016,0.996,-2.075,-0.732,0.717
0.037,0.016,0.997,-2.373,-0.656,0.755
0.038,0.015,0.993,-2.335,-0.771,0.809
0.036,0.016,0.995,-2.533,-1.038,0.938
0.038,0.019,0.995,-2.045,-0.656,0.832
0.037,0.02,0.994,-1.663,-0.45,0.877
0.036,0.019,0.997,-1.122,-0.221,0.847
0.037,0.02,0.998,-0.732,0.031,0.832
0.038,0.019,0.995,-0.694,0.107,0.732
0.037,0.021,0.995,-0.771,0.191,0.832
0.034,0.019,0.993,-0.832,0,0.877
0.036,0.018,0.995,-0.725,0.015,0.824
0.036,0.018,0.994,-0.824,-0.16,0.931
0.036,0.019,0.996,-1.076,-0.45,0.931
0.038,0.018,0.998,-1.228,-0.267,0.923
0.034,0.022,0.997,-1.03,-0.023,0.839
0.036,0.012,0.997,0.618,0.778,0.908
0.035,0.017,0.996,-1.93,-0.32,0.214
0.034,0.016,0.993,-1.389,-0.168,0.603
0.035,0.013,0.998,0.366,0.534,0.687
0.033,0.017,0.999,-2.525,-0.931,-0.122
0.035,0.019,0.995,-1.869,-0.664,0.183
0.036,0.014,0.998,-0.252,0.214,0.542
0.035,0.015,0.995,-1.396,-0.214,0.069
0.03,0.023,0.99,-2.754,-1.221,-0.092
0.038,0.014,0.998,-0.008,-0.244,1.198
0.032,0.019,1,-2.655,-1.244,0.267
0.033,0.019,0.993,-2.396,-1.595,0.679
0.034,0.016,0.994,-1.198,-0.801,0.71
0.036,0.015,0.993,-3.166,-1.694,0.366
0.037,0.014,0.994,-3.021,-1.503,0.595
0.04,0.013,0.995,-3.502,-1.465,0.595
0.039,0.016,0.996,-3.372,-1.297,0.557
0.035,0.018,1,-3.052,-1.007,0.641
0.039,0.017,0.998,-2.525,-0.595,0.664
0.04,0.015,0.997,-1.778,-0.29,0.694
0.038,0.015,0.996,-1.579,-0.237,0.725
0.036,0.013,0.994,-1.343,-0.183,0.717
0.038,0.013,0.997,-1.183,-0.122,0.557
0.036,0.013,0.995,-0.847,0.099,0.58
0.035,0.013,0.996,-0.366,0.267,0.832
0.035,0.015,1.001,-0.557,0.008,0.87
0.034,0.012,0.997,-1.06,-0.221,0.565
0.033,0.011,0.996,-1.518,-0.61,0.328
0.035,0.011,0.999,-2.159,-0.87,0.145
0.037,0.011,0.998,-2.48,-0.771,-0.084
0.037,0.014,0.998,-2.808,-0.877,-0.153
0.036,0.012,0.996,-3.235,-1.61,0.534
0.033,0.013,0.997,-2.892,-1.328,0.526
0.037,0.014,0.997,-3.578,-1.892,0.862
0.038,0.009,0.999,-3.708,-1.884,0.992
0.037,0.01,0.996,-4.044,-1.755,1.083
0.035,0.009,0.994,-4.135,-1.625,1.152
0.029,-0.007,0.988,-1.686,-1.152,1.35
0.042,0.014,0.997,2.052,0.427,1.068
0.044,0.012,0.996,3.044,1.915,1.419
0.043,0.015,0.999,2.93,2.686,1.953
0.04,0.018,1.002,0.664,2.09,1.587
0.036,0.017,1.001,-1.999,1.038,1.328
0.035,0.011,0.999,-3.41,0,1.175
0.035,0.013,0.997,-3.601,-0.42,1.19
0.032,0.009,0.997,-3.738,-0.999,1.19
0.032,0.008,0.996,-2.907,-0.9,1.297
0.032,0.011,0.997,-1.053,-0.45,1.823
0.034,0.013,0.994,0.679,0,2.075
0.035,0.013,0.999,0.999,0.061,1.999
0.037,0.014,1,1.122,0.427,2.09
0.035,0.013,0.997,0.977,0.336,1.839
0.038,0.015,0.998,0.702,0.191,1.48
0.036,0.013,1,1.625,0.916,1.518
0.035,0.01,0.995,3.319,1.884,1.694
0.035,0.013,0.999,3.723,1.701,1.74
0.036,0.015,1,3.548,1.335,1.884
0.038,0.021,0.999,3.548,1.228,2.06
0.036,0.02,0.997,4.303,1.396,2.266
0.036,0.022,1,4.951,1.831,2.052
0.033,0.026,0.994,6.264,2.144,2.129
0.034,0.026,0.992,7.225,1.953,2.739
0.031,0.026,0.997,8.232,2.48,3.098
0.033,0.028,1.003,9.895,3.716,3.22
0.034,0.027,0.999,12.1,5.684,2.747
0.031,0.036,0.998,13.412,6.805,1.915
0.029,0.035,0.994,14.595,7.98,0.938
0.031,0.047,0.999,17.593,7.744,1.793
0.027,0.06,0.996,15.511,8.163,0.74
0.144,1.306,0.852,-20.485,3.181,54.68
-0.076,0.324,1.006,-5.47,-9.117,-12.207
0.034,0.134,0.997,-1.137,-0.153,-4.097
0.025,0.039,0.995,-2.373,0.938,-1.74
-0.007,0.111,0.991,-0.443,0.648,-3.113
-0.021,0.114,0.987,-1.953,-3.418,-6.996
0.001,0.083,0.991,-3.914,-4.12,-7.835
0.044,0.068,0.991,-1.892,-1.717,-5.745
0.037,0.09,0.992,-3.067,-0.786,-8.85
0.03,0.167,0.996,-0.496,0.961,-8.369
0.027,0.184,0.991,-0.801,0.824,-9.766
0.023,0.186,0.989,0.229,2.411,-9.071
0.026,0.181,0.985,-0.038,2.167,-7.05
0.026,0.196,0.982,-1.839,1.785,-6.668
0.021,0.138,0.992,-2.09,-1.366,-4.677
0.01,0.133,0.998,-3.616,-0.237,-6.516
0.012,0.104,0.999,-1.991,0.351,-5.936
0.026,0.103,0.996,-1.099,1.122,-5.28
0.024,0.1,0.997,0.854,2.594,-7.629
0.006,0.18,0.993,7.24,8.255,4.593
-0.002,0.157,0.992,8.591,9.872,14.023
0.02,0.13,0.973,3.517,10.765,6.668
0.038,0.078,1.003,4.417,6.63,0.603
0.041,0.058,0.994,5.096,6.699,1.747
0.048,0.151,0.975,6.63,4.974,3.174
0.019,0.14,0.989,3.151,1.465,0.053
0.038,0.149,0.983,4.646,-3.815,-1.762
0.044,0.191,0.963,5.241,-6.439,-8.278
0.024,0.165,0.979,7.24,-4.395,-9.109
0.009,0.126,0.984,-1.862,-8.423,-19.356
0.027,0.144,0.989,-1.915,-7.835,-16.113
0.032,0.16,0.988,1.717,-4.593,-17.754
0.021,0.142,0.992,0.854,-0.877,-21.523
0.02,0.16,0.996,-1.221,-1.389,-24.681
0.024,0.123,1.001,-0.526,2.083,-22.438
0.043,0.097,0.978,6.821,14.671,-14.114
0.029,0.122,0.994,3.273,5.257,-13.397
-0.016,0.192,0.971,-3.181,-0.908,-18.654
-0.001,0.161,0.956,-1.862,-14.008,-29.602
-0.008,0.112,1.02,9.773,-16.83,-22.079
-0.028,0.163,1.008,20.752,-5.447,-18.181
-0.017,0.076,1.006,10.406,-1.312,-18.478
0.006,0.018,0.999,3.891,5.714,-18.791
0.036,-0.003,0.969,5.6,1.778,-17.41
0.006,0.009,0.996,4.105,1.389,-17.159
-0.003,0.019,1.008,-1.274,9.483,-10.513
-0.022,0.05,0.987,-4.349,8.415,-12.817
